DAQ_Elapsed_Time,V_mon,I_mon
0.0,0.009462900401558727,0.005602492659818381
0.1,0.009784601046703756,0.00592419330496341
0.2,0.009784601046703756,0.00592419330496341
0.3,0.009141199756413698,0.00592419330496341
0.4,0.009784601046703756,0.005602492659818381
0.5,0.009462900401558727,0.006245893950108439
0.6,0.009141199756413698,0.00592419330496341
0.7,0.009462900401558727,0.00592419330496341
0.8,0.009784601046703756,0.006245893950108439
0.9,0.009462900401558727,0.00592419330496341
1.0,0.009141199756413698,0.00592419330496341
1.1,0.009784601046703756,0.00592419330496341
1.2,0.009784601046703756,0.00592419330496341
1.3,0.009784601046703756,0.00592419330496341
1.4,0.009784601046703756,0.00592419330496341
1.5,0.009462900401558727,0.00592419330496341
1.6,0.009784601046703756,0.006245893950108439
1.7,0.009462900401558727,0.00592419330496341
1.8,0.009141199756413698,0.006245893950108439
1.9,0.009462900401558727,0.00592419330496341
2.0,0.009141199756413698,0.00592419330496341
2.1,0.009462900401558727,0.005602492659818381
2.2,0.010106301691848785,0.00592419330496341
2.3,0.00881949911126867,0.00592419330496341
2.4,0.009462900401558727,0.00592419330496341
2.5,0.009141199756413698,0.00592419330496341
2.6,0.009141199756413698,0.006245893950108439
2.7,0.009141199756413698,0.005602492659818381
2.8,0.009141199756413698,0.00592419330496341
2.9,0.00881949911126867,0.00592419330496341
3.0,0.009462900401558727,0.00592419330496341
3.1,0.009141199756413698,0.00592419330496341
3.2,0.009462900401558727,0.00592419330496341
3.3,0.009784601046703756,0.006245893950108439
3.4,0.009462900401558727,0.00592419330496341
3.5,0.009462900401558727,0.005602492659818381
3.6,0.009141199756413698,0.005602492659818381
3.7,0.00881949911126867,0.00592419330496341
3.8,0.010106301691848785,0.006245893950108439
3.9,0.009462900401558727,0.005280792014673352
4.0,0.009462900401558727,0.005602492659818381
4.1,0.009141199756413698,0.006245893950108439
4.2,0.009784601046703756,0.00592419330496341
4.3,0.009784601046703756,0.00592419330496341
4.4,0.009141199756413698,0.00592419330496341
4.5,0.009141199756413698,0.005602492659818381
4.6,0.009462900401558727,0.006245893950108439
4.7,0.009141199756413698,0.00592419330496341
4.8,0.00881949911126867,0.0065675945952534676
4.9,0.009141199756413698,0.006245893950108439
5.0,0.00849779846612364,0.00592419330496341
5.1,0.009462900401558727,0.005602492659818381
5.2,0.00881949911126867,0.005602492659818381
5.3,0.00881949911126867,0.005602492659818381
5.4,0.00881949911126867,0.00592419330496341
5.5,0.00849779846612364,0.0065675945952534676
5.6,0.009141199756413698,0.005602492659818381
5.7,0.00849779846612364,0.00592419330496341
5.8,0.00881949911126867,0.006245893950108439
5.9,0.009462900401558727,0.006245893950108439
6.0,0.009141199756413698,0.006245893950108439
6.1,0.00881949911126867,0.006245893950108439
6.2,0.00849779846612364,0.00592419330496341
6.3,0.009141199756413698,0.00592419330496341
6.4,0.00881949911126867,0.006245893950108439
6.5,0.009141199756413698,0.005602492659818381
6.6,0.00849779846612364,0.005602492659818381
6.7,0.00849779846612364,0.005602492659818381
6.8,0.00881949911126867,0.00592419330496341
6.9,0.00881949911126867,0.006245893950108439
7.0,0.008176097820978612,0.005602492659818381
7.1,0.00849779846612364,0.005280792014673352
7.2,0.00849779846612364,0.005602492659818381
7.3,0.00849779846612364,0.005280792014673352
7.4,0.00881949911126867,0.00592419330496341
7.5,0.00849779846612364,0.03359044878743589
7.6,0.034877251368016005,0.007210995885543525
7.7,0.028764939110260457,0.006889295240398496
7.8,0.031981945561710745,0.007210995885543525
7.9,0.031660244916565716,0.006245893950108439
8.0,0.031660244916565716,0.006889295240398496
8.1,0.03133854427142069,0.0065675945952534676
8.2,0.031660244916565716,0.006889295240398496
8.3,0.031981945561710745,0.006889295240398496
8.4,0.03133854427142069,0.006889295240398496
8.5,0.03101684362627566,0.0065675945952534676
8.6,0.031981945561710745,0.0065675945952534676
8.7,0.031981945561710745,0.006889295240398496
8.8,0.03133854427142069,0.006245893950108439
8.9,0.031660244916565716,0.006889295240398496
9.0,0.03133854427142069,0.006245893950108439
9.1,0.031981945561710745,0.006889295240398496
9.2,0.031660244916565716,0.0065675945952534676
9.3,0.031660244916565716,0.00592419330496341
9.4,0.031660244916565716,0.0065675945952534676
9.5,0.03133854427142069,0.0065675945952534676
9.6,0.031660244916565716,0.006889295240398496
9.7,0.03359044878743589,0.01654031459474936
9.8,0.03938106040004641,0.00881949911126867
9.9,0.040667862980626523,0.007532696530688554
10.0,0.04131126427091658,0.006889295240398496
10.1,0.04131126427091658,0.007210995885543525
10.2,0.04131126427091658,0.006889295240398496
10.3,0.04163296491606161,0.006889295240398496
10.4,0.04131126427091658,0.0065675945952534676
10.5,0.04131126427091658,0.0065675945952534676
10.6,0.04195466556120664,0.0065675945952534676
10.7,0.04195466556120664,0.006889295240398496
10.8,0.04227636620635167,0.006889295240398496
10.9,0.04131126427091658,0.006245893950108439
11.0,0.04163296491606161,0.006889295240398496
11.1,0.04098956362577155,0.006245893950108439
11.2,0.04227636620635167,0.006889295240398496
11.3,0.04131126427091658,0.006889295240398496
11.4,0.04131126427091658,0.006889295240398496
11.5,0.04131126427091658,0.006245893950108439
11.6,0.04163296491606161,0.0065675945952534676
11.7,0.04131126427091658,0.007210995885543525
11.8,0.04195466556120664,0.007210995885543525
11.9,0.04195466556120664,0.006889295240398496
12.0,0.04163296491606161,0.0065675945952534676
12.1,0.04227636620635167,0.01686201523989439
12.2,0.04903207975439727,0.00849779846612364
12.3,0.05031888233497739,0.007854397175833583
12.4,0.051605684915557504,0.007532696530688554
12.5,0.051283984270412475,0.0065675945952534676
12.6,0.051283984270412475,0.006889295240398496
12.7,0.051283984270412475,0.006889295240398496
12.8,0.051283984270412475,0.006889295240398496
12.9,0.05192738556070253,0.007210995885543525
13.0,0.051283984270412475,0.006889295240398496
13.1,0.051283984270412475,0.0065675945952534676
13.2,0.050962283625267446,0.006889295240398496
13.3,0.051605684915557504,0.0065675945952534676
13.4,0.051283984270412475,0.0065675945952534676
13.5,0.051283984270412475,0.006889295240398496
13.6,0.051283984270412475,0.0065675945952534676
13.7,0.05192738556070253,0.006889295240398496
13.8,0.050962283625267446,0.0065675945952534676
13.9,0.051605684915557504,0.006889295240398496
14.0,0.05192738556070253,0.006245893950108439
14.1,0.051605684915557504,0.0065675945952534676
14.2,0.051283984270412475,0.006245893950108439
14.3,0.051605684915557504,0.0065675945952534676
14.4,0.050962283625267446,0.0065675945952534676
14.5,0.051283984270412475,0.016218613949604332
14.6,0.05836139846360311,0.009784601046703756
14.7,0.06029160233447328,0.008176097820978612
14.8,0.06125670426990837,0.007210995885543525
14.9,0.061900105560198426,0.006889295240398496
15.0,0.06125670426990837,0.006245893950108439
15.1,0.061900105560198426,0.007210995885543525
15.2,0.0615784049150534,0.0065675945952534676
15.3,0.0615784049150534,0.006889295240398496
15.4,0.0615784049150534,0.006889295240398496
15.5,0.0615784049150534,0.006889295240398496
15.6,0.0615784049150534,0.007210995885543525
15.7,0.06125670426990837,0.006889295240398496
15.8,0.0615784049150534,0.007210995885543525
15.9,0.0615784049150534,0.006889295240398496
16.0,0.06125670426990837,0.006889295240398496
16.1,0.0615784049150534,0.007210995885543525
16.2,0.06093500362476334,0.006889295240398496
16.3,0.06125670426990837,0.006889295240398496
16.4,0.061900105560198426,0.0065675945952534676
16.5,0.06125670426990837,0.0065675945952534676
16.6,0.06093500362476334,0.006889295240398496
16.7,0.0615784049150534,0.006889295240398496
16.8,0.06125670426990837,0.006889295240398496
16.9,0.061900105560198426,0.012679906853009015
17.0,0.06801241781795397,0.011071403627283871
17.1,0.06994262168882415,0.008176097820978612
17.2,0.07090772362425923,0.007210995885543525
17.3,0.07155112491454929,0.006889295240398496
17.4,0.07155112491454929,0.006889295240398496
17.5,0.07155112491454929,0.007210995885543525
17.6,0.07187282555969432,0.006889295240398496
17.7,0.07187282555969432,0.006889295240398496
17.8,0.07187282555969432,0.006889295240398496
17.9,0.07155112491454929,0.006889295240398496
18.0,0.07155112491454929,0.006889295240398496
18.1,0.07219452620483935,0.0065675945952534676
18.2,0.07187282555969432,0.0065675945952534676
18.3,0.07187282555969432,0.007210995885543525
18.4,0.07219452620483935,0.0065675945952534676
18.5,0.07155112491454929,0.007210995885543525
18.6,0.07219452620483935,0.006889295240398496
18.7,0.07187282555969432,0.007210995885543525
18.8,0.07155112491454929,0.006889295240398496
18.9,0.07187282555969432,0.006889295240398496
19.0,0.07155112491454929,0.0065675945952534676
19.1,0.07155112491454929,0.006245893950108439
19.2,0.07187282555969432,0.006889295240398496
19.3,0.07187282555969432,0.009141199756413698
19.4,0.07734173652715981,0.0113931042724289
19.5,0.08023704233346507,0.00881949911126867
19.6,0.08120214426890016,0.007854397175833583
19.7,0.08152384491404518,0.007532696530688554
19.8,0.08184554555919021,0.006889295240398496
19.9,0.08152384491404518,0.006889295240398496
20.0,0.08120214426890016,0.0065675945952534676
20.1,0.08216724620433524,0.006889295240398496
20.2,0.08184554555919021,0.006889295240398496
20.3,0.08216724620433524,0.006245893950108439
20.4,0.08216724620433524,0.006889295240398496
20.5,0.08184554555919021,0.0065675945952534676
20.6,0.08216724620433524,0.006889295240398496
20.7,0.08152384491404518,0.007210995885543525
20.8,0.08152384491404518,0.006889295240398496
20.9,0.08216724620433524,0.007210995885543525
21.0,0.08120214426890016,0.006889295240398496
21.1,0.08216724620433524,0.0065675945952534676
21.2,0.08216724620433524,0.007210995885543525
21.3,0.08120214426890016,0.007210995885543525
21.4,0.08184554555919021,0.006889295240398496
21.5,0.08216724620433524,0.0065675945952534676
21.6,0.08152384491404518,0.006889295240398496
21.7,0.08120214426890016,0.006889295240398496
21.8,0.08602765394607559,0.013001607498154044
21.9,0.08988806168781593,0.009141199756413698
22.0,0.09085316362325102,0.007854397175833583
22.1,0.09149656491354108,0.007210995885543525
22.2,0.09181826555868611,0.006889295240398496
22.3,0.09181826555868611,0.006889295240398496
22.4,0.09149656491354108,0.007210995885543525
22.5,0.09181826555868611,0.007210995885543525
22.6,0.09246166684897617,0.007210995885543525
22.7,0.09181826555868611,0.0065675945952534676
22.8,0.09117486426839605,0.007532696530688554
22.9,0.09149656491354108,0.006889295240398496
23.0,0.09149656491354108,0.007532696530688554
23.1,0.09181826555868611,0.006245893950108439
23.2,0.09149656491354108,0.0065675945952534676
23.3,0.09181826555868611,0.007210995885543525
23.4,0.09149656491354108,0.006889295240398496
23.5,0.09149656491354108,0.006889295240398496
23.6,0.09149656491354108,0.006889295240398496
23.7,0.09213996620383114,0.007210995885543525
23.8,0.09149656491354108,0.006245893950108439
23.9,0.09149656491354108,0.006889295240398496
24.0,0.09181826555868611,0.006889295240398496
24.1,0.09213996620383114,0.007210995885543525
24.2,0.09374846942955628,0.015253512014169246
24.3,0.09889567975187674,0.009462900401558727
24.4,0.10018248233245686,0.007532696530688554
24.5,0.10146928491303697,0.007532696530688554
24.6,0.10146928491303697,0.006889295240398496
24.7,0.101790985558182,0.006889295240398496
24.8,0.101790985558182,0.007532696530688554
24.9,0.101790985558182,0.007210995885543525
25.0,0.10146928491303697,0.006889295240398496
25.1,0.101790985558182,0.006889295240398496
25.2,0.101790985558182,0.006889295240398496
25.3,0.101790985558182,0.006889295240398496
25.4,0.10146928491303697,0.006889295240398496
25.5,0.101790985558182,0.007210995885543525
25.6,0.101790985558182,0.006889295240398496
25.7,0.10114758426789194,0.006889295240398496
25.8,0.101790985558182,0.0065675945952534676
25.9,0.10146928491303697,0.007210995885543525
26.0,0.10146928491303697,0.007210995885543525
26.1,0.101790985558182,0.007210995885543525
26.2,0.10211268620332703,0.007210995885543525
26.3,0.101790985558182,0.007210995885543525
26.4,0.101790985558182,0.006889295240398496
26.5,0.10146928491303697,0.007210995885543525
26.6,0.10339948878390715,0.015575212659314275
26.7,0.10919010039651766,0.009462900401558727
26.8,0.11079860362224281,0.007854397175833583
26.9,0.11144200491253287,0.007532696530688554
27.0,0.1117637055576779,0.006889295240398496
27.1,0.11208540620282292,0.006889295240398496
27.2,0.1117637055576779,0.006889295240398496
27.3,0.11144200491253287,0.006889295240398496
27.4,0.1117637055576779,0.007210995885543525
27.5,0.11144200491253287,0.007210995885543525
27.6,0.1117637055576779,0.0065675945952534676
27.7,0.11208540620282292,0.007532696530688554
27.8,0.1117637055576779,0.006889295240398496
27.9,0.1117637055576779,0.007210995885543525
28.0,0.11144200491253287,0.006889295240398496
28.1,0.11144200491253287,0.0065675945952534676
28.2,0.1117637055576779,0.007210995885543525
28.3,0.1117637055576779,0.007532696530688554
28.4,0.11144200491253287,0.006889295240398496
28.5,0.11208540620282292,0.006889295240398496
28.6,0.1117637055576779,0.006889295240398496
28.7,0.1117637055576779,0.007210995885543525
28.8,0.11144200491253287,0.007210995885543525
28.9,0.11208540620282292,0.007210995885543525
29.0,0.11144200491253287,0.01654031459474936
29.1,0.1185194191057235,0.009784601046703756
29.2,0.12044962297659367,0.007532696530688554
29.3,0.12109302426688373,0.007532696530688554
29.4,0.12173642555717379,0.006889295240398496
29.5,0.12205812620231882,0.006889295240398496
29.6,0.12141472491202876,0.006889295240398496
29.7,0.12237982684746385,0.006889295240398496
29.8,0.12205812620231882,0.007532696530688554
29.9,0.12141472491202876,0.006889295240398496
30.0,0.12205812620231882,0.007532696530688554
30.1,0.12141472491202876,0.006889295240398496
30.2,0.12141472491202876,0.007532696530688554
30.3,0.12173642555717379,0.007210995885543525
30.4,0.12173642555717379,0.006889295240398496
30.5,0.12237982684746385,0.006889295240398496
30.6,0.12141472491202876,0.007532696530688554
30.7,0.12173642555717379,0.0065675945952534676
30.8,0.12109302426688373,0.006889295240398496
30.9,0.12141472491202876,0.007210995885543525
31.0,0.12141472491202876,0.006889295240398496
31.1,0.12173642555717379,0.006889295240398496
31.2,0.12205812620231882,0.007210995885543525
31.3,0.12205812620231882,0.006889295240398496
31.4,0.12173642555717379,0.015896913304459304
31.5,0.1284921391052194,0.010428002336993814
31.6,0.1307440436212346,0.00849779846612364
31.7,0.13138744491152465,0.007532696530688554
31.8,0.13106574426637962,0.007210995885543525
31.9,0.13170914555666968,0.006889295240398496
32.0,0.13138744491152465,0.007210995885543525
32.1,0.13235254684695974,0.006889295240398496
32.2,0.13138744491152465,0.007532696530688554
32.3,0.1320308462018147,0.006889295240398496
32.4,0.13170914555666968,0.006889295240398496
32.5,0.13170914555666968,0.007210995885543525
32.6,0.13170914555666968,0.006889295240398496
32.7,0.13138744491152465,0.007210995885543525
32.8,0.13138744491152465,0.007532696530688554
32.9,0.13138744491152465,0.007210995885543525
33.0,0.13138744491152465,0.006889295240398496
33.1,0.13170914555666968,0.007210995885543525
33.2,0.1320308462018147,0.007532696530688554
33.3,0.13170914555666968,0.006889295240398496
33.4,0.13170914555666968,0.0065675945952534676
33.5,0.1320308462018147,0.007210995885543525
33.6,0.13170914555666968,0.006889295240398496
33.7,0.13170914555666968,0.007532696530688554
33.8,0.13170914555666968,0.015253512014169246
33.9,0.13814315845957026,0.011071403627283871
34.0,0.1407167636207305,0.009141199756413698
34.1,0.1420035662013106,0.007854397175833583
34.2,0.14168186555616558,0.007210995885543525
34.3,0.14168186555616558,0.007210995885543525
34.4,0.14136016491102055,0.006889295240398496
34.5,0.1420035662013106,0.006889295240398496
34.6,0.14232526684645563,0.0065675945952534676
34.7,0.14168186555616558,0.007210995885543525
34.8,0.14168186555616558,0.007210995885543525
34.9,0.14168186555616558,0.0065675945952534676
35.0,0.1420035662013106,0.007210995885543525
35.1,0.14232526684645563,0.006889295240398496
35.2,0.1420035662013106,0.007210995885543525
35.3,0.14232526684645563,0.007532696530688554
35.4,0.14168186555616558,0.006889295240398496
35.5,0.1420035662013106,0.006889295240398496
35.6,0.1420035662013106,0.006889295240398496
35.7,0.1420035662013106,0.007210995885543525
35.8,0.14168186555616558,0.006889295240398496
35.9,0.14168186555616558,0.007210995885543525
36.0,0.14168186555616558,0.006889295240398496
36.1,0.1420035662013106,0.006889295240398496
36.2,0.14168186555616558,0.012358206207863986
36.3,0.1474724771687761,0.011714804917573929
36.4,0.15036778297508135,0.009141199756413698
